,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
22,22,0.708175778388977,2025-01-28 07:05:18.519689,2025-01-28 07:11:47.146092,0 days 00:06:28.626403,,4,0.8025380583776541,0.9492122646880801,19,,,,0.0005692594539260657,0.0007943261076417524,,AdamW,,fine_tuning,OneCycleLR,,0.0037939666299910213,COMPLETE
23,23,0.7002168893814087,2025-01-28 07:11:47.171902,2025-01-28 07:16:33.505693,0 days 00:04:46.333791,,4,0.8010003896849052,0.9489394661997361,14,,,,0.0006794912016918528,0.0012906328240813308,,AdamW,,fine_tuning,OneCycleLR,,0.0018545908551442923,COMPLETE
24,24,0.6550431251525879,2025-01-28 07:16:33.531334,2025-01-28 07:20:59.714554,0 days 00:04:26.183220,,4,0.8007288017852431,0.9495431780129384,13,,,,0.000670709732747404,0.0019061428115903867,,AdamW,,fine_tuning,OneCycleLR,,0.0015760925205771804,COMPLETE
25,25,0.6621149778366089,2025-01-28 07:20:59.733822,2025-01-28 07:25:47.823910,0 days 00:04:48.090088,,4,0.9970713135205814,0.935681570521393,14,,,,0.0015247943368686186,0.0010449140718191826,,AdamW,,fine_tuning,OneCycleLR,,0.001589525316679436,COMPLETE
26,26,0.11862912774085999,2025-01-28 07:25:47.850586,2025-01-28 07:27:49.661753,0 days 00:02:01.811167,,5,0.8293538782173512,0.9573662615092943,12,,,0.49173498762183987,0.0006902548653020352,,,AdamW,,fine_tuning,StepLR,2.0,0.0020294629020389757,PRUNED
27,27,0.019801979884505272,2025-01-28 07:27:49.678938,2025-01-28 07:29:51.953313,0 days 00:02:02.274375,,4,0.8607876441960273,0.9380977736524884,16,,0.4963130924171012,,0.0019817505454996997,,,AdamW,5.0,random,ReduceLROnPlateau,,0.0012750781522213853,PRUNED
28,28,0.13255949318408966,2025-01-28 07:29:51.970136,2025-01-28 07:31:08.982284,0 days 00:01:17.012148,15.0,5,0.8336695692681395,0.9441122446892218,14,9.774061413997328e-06,,,0.0004981490658537592,,,Adam,,freezing,CosineAnnealingLR,,,PRUNED
29,29,0.0836869403719902,2025-01-28 07:31:08.999459,2025-01-28 07:33:11.410448,0 days 00:02:02.410989,10.0,4,0.8262775696875976,0.9155615500936858,16,1.0109297539330419e-07,,,0.0006922481486704321,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
30,30,0.6963804364204407,2025-01-28 07:33:11.427728,2025-01-28 07:38:11.492386,0 days 00:05:00.064658,,6,0.8938727712913946,0.9574868620452767,15,,,,0.00026090099949327287,0.0023865224560466244,,AdamW,,fine_tuning,OneCycleLR,,0.005639524896248184,COMPLETE
31,31,0.6517886519432068,2025-01-28 07:38:11.518305,2025-01-28 07:43:11.902407,0 days 00:05:00.384102,,6,0.8957924631343345,0.9782207593612686,15,,,,0.0002514955417238598,0.002865799193967723,,AdamW,,fine_tuning,OneCycleLR,,0.00505479651355617,COMPLETE
32,32,0.7044711709022522,2025-01-28 07:43:11.929006,2025-01-28 07:47:52.108400,0 days 00:04:40.179394,,6,0.9626073489954293,0.9573660042713656,14,,,,0.0003760777898928763,0.0009409525174701209,,AdamW,,fine_tuning,OneCycleLR,,0.006139137763837934,COMPLETE
33,33,0.6663370728492737,2025-01-28 07:47:52.134264,2025-01-28 07:51:51.921794,0 days 00:03:59.787530,,6,0.95785021695061,0.9569335175784239,12,,,,0.0008468448683316568,0.0008524690053133421,,AdamW,,fine_tuning,OneCycleLR,,0.00714168280746391,COMPLETE
34,34,0.07260726392269135,2025-01-28 07:51:51.948071,2025-01-28 07:53:53.777066,0 days 00:02:01.828995,,5,0.9548961446502285,0.9453105246920421,14,,,0.4431384512901454,0.00046224983447295626,,,AdamW,,fine_tuning,StepLR,2.0,0.007276032508439814,PRUNED
35,35,0.6750814914703369,2025-01-28 07:53:53.794019,2025-01-28 07:58:05.972309,0 days 00:04:12.178290,,8,0.9978815648902863,0.9850520641960991,13,,,,0.00040238392963484764,0.0010048206126411345,,Adam,,fine_tuning,OneCycleLR,,,COMPLETE
