,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
81,81,0.42293602228164673,2025-01-28 05:28:36.363258,2025-01-28 05:29:08.234578,0 days 00:00:31.871320,7.0,6,,,16,1.6273420503309822e-07,,,0.010181924595281586,,0.9078433138492614,SGD,,fine_tuning,CosineAnnealingLR,,1.2813368245794125e-05,PRUNED
82,82,0.48446589708328247,2025-01-28 05:29:08.251380,2025-01-28 05:30:26.136109,0 days 00:01:17.884729,8.0,6,,,15,1.2236051417426322e-07,,,0.01492787662906333,,0.9205783682995112,SGD,,fine_tuning,CosineAnnealingLR,,1.0286317318826112e-05,COMPLETE
83,83,0.4895688593387604,2025-01-28 05:30:26.154432,2025-01-28 05:31:38.322386,0 days 00:01:12.167954,8.0,6,,,14,1.2888941156032703e-07,,,0.014684767056780165,,0.9207695336815093,SGD,,fine_tuning,CosineAnnealingLR,,2.0496071214142125e-05,COMPLETE
84,84,0.0,2025-01-28 05:31:38.349510,2025-01-28 05:32:03.295359,0 days 00:00:24.945849,9.0,6,,,14,1.277281760295426e-07,,,0.045339404563335454,,0.9219432208914204,SGD,,fine_tuning,CosineAnnealingLR,,2.0218530033314587e-05,PRUNED
85,85,0.4677310883998871,2025-01-28 05:32:03.311895,2025-01-28 05:33:20.735005,0 days 00:01:17.423110,8.0,6,,,15,1.1910700058170534e-07,,,0.015105791275826952,,0.9278858865660276,SGD,,fine_tuning,CosineAnnealingLR,,0.00014133537465241703,COMPLETE
86,86,0.4274284243583679,2025-01-28 05:33:20.753247,2025-01-28 05:33:52.300394,0 days 00:00:31.547147,,6,,,14,,,0.0582862851982002,0.012807068185490891,,0.940793599362786,SGD,,fine_tuning,StepLR,4.0,0.000714786757511044,PRUNED
87,87,0.0,2025-01-28 05:33:52.316780,2025-01-28 05:34:21.808362,0 days 00:00:29.491582,,5,,,13,,,,0.008907288444569809,0.0026833347633996012,0.9179102570178969,RMSprop,,fine_tuning,OneCycleLR,,0.29314270471437853,PRUNED
88,88,0.48547911643981934,2025-01-28 05:34:21.822998,2025-01-28 05:35:39.357262,0 days 00:01:17.534264,8.0,6,,,15,1.4623852594904455e-07,,,0.01084588676170663,,0.9247715077476062,SGD,,fine_tuning,CosineAnnealingLR,,0.00035576200608648665,COMPLETE
89,89,0.0,2025-01-28 05:35:39.375752,2025-01-28 05:36:09.152718,0 days 00:00:29.776966,8.0,5,0.8383537536084663,0.9791076114213597,14,1.917192403510272e-07,,,0.008913997430033288,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
90,90,0.0,2025-01-28 05:36:09.169318,2025-01-28 05:36:36.951057,0 days 00:00:27.781739,9.0,6,0.8017027698211926,0.9723637347905312,13,1.5698591010816628e-07,,,0.007328594222528188,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.0019267957374723252,PRUNED
91,91,0.4682949185371399,2025-01-28 05:36:36.967274,2025-01-28 05:37:54.010661,0 days 00:01:17.043387,8.0,6,,,15,1.384294394213226e-07,,,0.011034902608551708,,0.9322242012030159,SGD,,fine_tuning,CosineAnnealingLR,,0.0003639291285269229,COMPLETE
92,92,0.0,2025-01-28 05:37:54.028792,2025-01-28 05:38:18.453798,0 days 00:00:24.425006,8.0,6,,,15,1.1707059623942953e-07,,,0.016667901750458132,,0.9255924182559948,SGD,,fine_tuning,CosineAnnealingLR,,0.0007613568430627606,PRUNED
93,93,0.43603357672691345,2025-01-28 05:38:18.470336,2025-01-28 05:38:49.949902,0 days 00:00:31.479566,9.0,6,,,14,1.0312903895801671e-07,,,0.015067059049505262,,0.9116279843634452,SGD,,fine_tuning,CosineAnnealingLR,,1.5696191373175265e-05,PRUNED
94,94,0.4932273328304291,2025-01-28 05:38:49.966265,2025-01-28 05:39:52.230217,0 days 00:01:02.263952,8.0,6,,,12,2.05896599030451e-07,,,0.01458897012313281,,0.9245261959005249,SGD,,fine_tuning,CosineAnnealingLR,,0.00043434533769675564,COMPLETE
95,95,0.0,2025-01-28 05:39:52.248516,2025-01-28 05:40:15.981278,0 days 00:00:23.732762,7.0,7,,,12,2.1156149863482706e-07,,,0.019303940588737276,,0.9336595461159047,SGD,,fine_tuning,CosineAnnealingLR,,0.00043302754706024265,PRUNED
